,INVOICE_DATE,week_number_of_year,day_number_of_week,month_number_of_year,warehouse_name,product_segmentation,STOCK_CODE,Actual,Prediction
1026,2019-09-30,40,30,9,Barking,high_demand_products,ADBLUE18,7.0,8.093762
1027,2019-09-30,40,30,9,Barking,high_demand_products,ADBLUE200,7.0,6.461783
1028,2019-09-30,40,30,9,Barking,high_demand_products,ADBLUE9531000IBC,5.0,3.7389903
1029,2019-09-30,40,30,9,Barking,high_demand_products,AFLONGLIFE25,1.0,1.5864385
1030,2019-09-30,40,30,9,Barking,high_demand_products,BPUMP,5.0,4.9571176
1031,2019-09-30,40,30,9,Barking,low_demand_products,BPUMPSYP25L,1.0,1.2909586
1032,2019-09-30,40,30,9,Barking,high_demand_products,COLLECTEMPTY,15.0,10.433778
1033,2019-09-30,40,30,9,Barking,high_demand_products,DEGREASER,2.0,2.0585058
1034,2019-09-30,40,30,9,Barking,high_demand_products,DELIVERY,4.0,3.607099
1035,2019-09-30,40,30,9,Barking,high_demand_products,DELIVERY1,5.0,6.6231613
1036,2019-09-30,40,30,9,Barking,high_demand_products,DELIVERYCHARGE2,2.0,2.5833333
1037,2019-09-30,40,30,9,Barking,low_demand_products,ELIM12.5,1.0,1.7364614
1038,2019-09-30,40,30,9,Barking,high_demand_products,EMPTY205L,5.0,2.5329533
1039,2019-09-30,40,30,9,Barking,low_demand_products,ENTS320DRM,1.0,0.05946303
1040,2019-09-30,40,30,9,Barking,high_demand_products,EP2-50,3.0,3.0405178
1041,2019-09-30,40,30,9,Barking,high_demand_products,EP2CART,3.0,1.9175377
1042,2019-09-30,40,30,9,Barking,high_demand_products,EVO-P100,2.0,1.6546737
1043,2019-09-30,40,30,9,Barking,high_demand_products,FUNNEL10IN,2.0,1.5559216
1044,2019-09-30,40,30,9,Barking,high_demand_products,GD,49.0,44.257275
1045,2019-09-30,40,30,9,Barking,high_demand_products,GD20REFILL,2.0,2.1047626
1046,2019-09-30,40,30,9,Barking,high_demand_products,GGUNSTD,4.0,1.0685244
1047,2019-09-30,40,30,9,Barking,high_demand_products,GRANULES,8.0,4.8912477
1048,2019-09-30,40,30,9,Barking,high_demand_products,GSL20DTI,2.0,1.1673019
1049,2019-09-30,40,30,9,Barking,high_demand_products,IBCR,4.0,1.7921557
1050,2019-09-30,40,30,9,Barking,high_demand_products,LAATF20,1.0,1.688646
1051,2019-09-30,40,30,9,Barking,high_demand_products,LE10W4020L,2.0,1.5418874
1052,2019-09-30,40,30,9,Barking,high_demand_products,LHISO46205L,5.0,6.596765
1053,2019-09-30,40,30,9,Barking,high_demand_products,LHISO4620L,7.0,6.6948047
1054,2019-09-30,40,30,9,Barking,high_demand_products,LINECUT/SOL,1.0,1.3044161
1055,2019-09-30,40,30,9,Barking,high_demand_products,LITHCOMPCART,5.0,3.8232827
1056,2019-09-30,40,30,9,Barking,low_demand_products,LITHEP0050,3.0,1.6397389
1057,2019-09-30,40,30,9,Barking,high_demand_products,LLISO6820L,2.0,2.9878097
1058,2019-09-30,40,30,9,Barking,high_demand_products,LLSWRTU205L,1.0,1.2481792
1059,2019-09-30,40,30,9,Barking,high_demand_products,LU5W30205L,2.0,1.9748814
1060,2019-09-30,40,30,9,Barking,high_demand_products,NX200,2.0,1.9200121
1061,2019-09-30,40,30,9,Barking,low_demand_products,PCHDATFP20,1.0,1.4443859
1062,2019-09-30,40,30,9,Barking,low_demand_products,PCM012,1.0,1.8325703
1063,2019-09-30,40,30,9,Barking,low_demand_products,PFCO68P20,1.0,1.5883973
1064,2019-09-30,40,30,9,Barking,high_demand_products,POD205,3.0,1.3898597
1065,2019-09-30,40,30,9,Barking,low_demand_products,PREMIUMPARAFFIN,1.0,1.8140306
1066,2019-09-30,40,30,9,Barking,high_demand_products,RAGS10,2.0,1.763156
1067,2019-09-30,40,30,9,Barking,low_demand_products,REFL68AP20,1.0,1.9514197
1068,2019-09-30,40,30,9,Barking,high_demand_products,SWASH25,1.0,1.1921861
1069,2019-09-30,40,30,9,Barking,high_demand_products,WATER,4.0,2.1632168
1070,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,110861,1.0,1.2284929
1071,2019-09-30,40,30,9,Waltham Abbey,low_demand_products,152290,2.0,1.3766556
1072,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,160816,2.0,1.8692447
1073,2019-09-30,40,30,9,Waltham Abbey,low_demand_products,183312,1.0,1.5143812
1074,2019-09-30,40,30,9,Waltham Abbey,low_demand_products,189122,1.0,1.5320138
1075,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,197081,2.0,2.1170728
1076,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,20LSKP,1.0,1.2800843
1077,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,ADBLUE18,5.0,2.807308
1078,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,ADBLUE200,4.0,4.779729
1079,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,4.0,4.921405
1080,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,AF20,1.0,1.955329
1081,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,ATFD3MP20,3.0,2.0447793
1082,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,BPUMP,1.0,1.0816926
1083,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,COLLECTEMPTY,3.0,14.557469
1084,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,DELIVERY1,4.0,3.6040955
1085,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,DELIVERYCHARGE2,1.0,1.1153373
1086,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,ENVMV46P20,1.0,2.6559696
1087,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,EP2-12.5,4.0,2.008508
1088,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,EP2-50,1.0,1.4350669
1089,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,EP2CART,3.0,2.3702457
1090,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,EVO-P100,1.0,1.9349182
1091,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,GD,39.0,31.738726
1092,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,GD20,5.0,5.935694
1093,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,IBCR,3.0,2.6314027
1094,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LHISO46205L,4.0,4.0284877
1095,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LHISO4620L,3.0,4.2363396
1096,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LL10W40EE9205,1.0,1.4658579
1097,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LLGO80905205L,1.0,1.4655311
1098,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LLGO8090520L,1.0,1.586391
1099,2019-09-30,40,30,9,Waltham Abbey,low_demand_products,LLGOSYN75W9020L,1.0,1.467816
1100,2019-09-30,40,30,9,Waltham Abbey,low_demand_products,LLGOSYN75W904X5L,1.0,1.3908136
1101,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LM15W40E7205LRB,1.0,1.3920784
1102,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LM15W40E720L,4.0,4.1101317
1103,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,LU5W3020L,1.0,1.9585105
1104,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,PETRO-CANADASUPREMESYNTHETIC5W,1.0,1.2723002
1105,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,RAGS10,1.0,2.0528262
1106,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,SPILLPALLET2,1.0,1.253817
1107,2019-09-30,40,30,9,Waltham Abbey,high_demand_products,TFR,1.0,1.9472916
1108,2019-10-01,40,1,10,Barking,high_demand_products,140056,1.0,1.2548722
1109,2019-10-01,40,1,10,Barking,high_demand_products,151261,1.0,1.3174049
1110,2019-10-01,40,1,10,Barking,high_demand_products,157104,1.0,0.93676776
1111,2019-10-01,40,1,10,Barking,high_demand_products,158485,3.0,2.2622392
1112,2019-10-01,40,1,10,Barking,high_demand_products,166224,2.0,3.9250374
1113,2019-10-01,40,1,10,Barking,high_demand_products,ANTI5050,2.0,2.0868824
1114,2019-10-01,40,1,10,Barking,high_demand_products,DDMVATFP20,3.0,2.9443707
1115,2019-10-01,40,1,10,Barking,high_demand_products,EMPTY5,5.0,2.3060977
1116,2019-10-01,40,1,10,Barking,high_demand_products,EP2CART,2.0,1.4947989
1117,2019-10-01,40,1,10,Barking,high_demand_products,H006S795,1.0,1.2490362
1118,2019-10-01,40,1,10,Barking,high_demand_products,H008S795,1.0,1.5123135
1119,2019-10-01,40,1,10,Barking,high_demand_products,LHISO3220L,1.0,1.5422695
1120,2019-10-01,40,1,10,Barking,high_demand_products,LITHCOMP12X400,4.0,3.4126582
1121,2019-10-01,40,1,10,Barking,high_demand_products,LITHCOMPCART,2.0,3.435322
1122,2019-10-01,40,1,10,Barking,low_demand_products,LLDEXIII4X5,1.0,1.2104464
1123,2019-10-01,40,1,10,Barking,low_demand_products,LLGENERALPEP2,1.0,1.1080307
1124,2019-10-01,40,1,10,Barking,high_demand_products,LLGO809044X5L,3.0,2.6571386
1125,2019-10-01,40,1,10,Barking,high_demand_products,LLGO8090520L,2.0,2.2234643
1126,2019-10-01,40,1,10,Barking,high_demand_products,LLGO809054X5L,1.0,1.5093392
1127,2019-10-01,40,1,10,Barking,high_demand_products,LLMC4TSS4X5L,4.0,3.8715987
1128,2019-10-01,40,1,10,Barking,low_demand_products,LLSW684X5L,1.0,1.0691372
1129,2019-10-01,40,1,10,Barking,high_demand_products,LM15W40E720L,2.0,2.7154288
1130,2019-10-01,40,1,10,Barking,high_demand_products,LU5W3020L,5.0,6.671668
1131,2019-10-01,40,1,10,Barking,high_demand_products,NX200,2.0,1.6233046
1132,2019-10-01,40,1,10,Barking,high_demand_products,SCAFF25,4.0,3.639078
1133,2019-10-01,40,1,10,Barking,high_demand_products,SOL0065L,1.0,1.236137
1134,2019-10-01,40,1,10,Barking,high_demand_products,SWASH25,1.0,1.4255008
1135,2019-10-01,40,1,10,Barking,high_demand_products,WATER,2.0,3.137933
1136,2019-10-02,40,2,10,Barking,high_demand_products,152490,1.0,2.2569997
1137,2019-10-02,40,2,10,Barking,high_demand_products,157532,1.0,2.0208008
1138,2019-10-02,40,2,10,Barking,high_demand_products,158485,1.0,1.5447587
1139,2019-10-02,40,2,10,Barking,high_demand_products,166224,2.0,4.1683917
1140,2019-10-02,40,2,10,Barking,high_demand_products,166252,3.0,1.7728059
1141,2019-10-02,40,2,10,Barking,low_demand_products,166256,1.0,1.1539183
1142,2019-10-02,40,2,10,Barking,low_demand_products,180967,1.0,1.829631
1143,2019-10-02,40,2,10,Barking,high_demand_products,A006D,1.0,1.5781251
1144,2019-10-02,40,2,10,Barking,high_demand_products,ADBLUE1000,1.0,1.1061804
1145,2019-10-02,40,2,10,Barking,high_demand_products,ADBLUE18,3.0,2.6825001
1146,2019-10-02,40,2,10,Barking,high_demand_products,ADBLUE200,3.0,3.5887299
1147,2019-10-02,40,2,10,Barking,high_demand_products,AF20,1.0,1.6026505
1148,2019-10-02,40,2,10,Barking,low_demand_products,AGRICHAIN1L,1.0,1.469426
1149,2019-10-02,40,2,10,Barking,high_demand_products,BPUMP,1.0,0.9327074
1150,2019-10-02,40,2,10,Barking,low_demand_products,BRAKECLNAEROS,2.0,1.4688625
1151,2019-10-02,40,2,10,Barking,high_demand_products,COLLECTEMPTY,2.0,3.4923556
1152,2019-10-02,40,2,10,Barking,high_demand_products,EP2-50,1.0,1.5063494
1153,2019-10-02,40,2,10,Barking,high_demand_products,G004S795,1.0,1.9358261
1154,2019-10-02,40,2,10,Barking,high_demand_products,GD,1.0,2.2143881
1155,2019-10-02,40,2,10,Barking,high_demand_products,GD20REFILL,2.0,2.0373654
1156,2019-10-02,40,2,10,Barking,high_demand_products,IBCR,2.0,1.0753511
1157,2019-10-02,40,2,10,Barking,low_demand_products,L299,4.0,3.137973
1158,2019-10-02,40,2,10,Barking,high_demand_products,LH1SO32205L,2.0,2.5531435
1159,2019-10-02,40,2,10,Barking,high_demand_products,LHISO46205L,2.0,1.3576541
1160,2019-10-02,40,2,10,Barking,high_demand_products,LINECUT/SOL,2.0,3.217324
1161,2019-10-02,40,2,10,Barking,high_demand_products,LITHCOMP12X400,2.0,2.028708
1162,2019-10-02,40,2,10,Barking,high_demand_products,LLGO809044X5L,1.0,0.9017765
1163,2019-10-02,40,2,10,Barking,high_demand_products,LLGO8090520L,1.0,1.5036294
1164,2019-10-02,40,2,10,Barking,high_demand_products,LLISO6820L,1.0,2.0119784
1165,2019-10-02,40,2,10,Barking,low_demand_products,LLSYN5W30C420L,2.0,2.3340836
1166,2019-10-02,40,2,10,Barking,high_demand_products,LM15W40E720L,7.0,6.433396
1167,2019-10-02,40,2,10,Barking,low_demand_products,LM15W40E74X5L,2.0,1.4058691
1168,2019-10-02,40,2,10,Barking,high_demand_products,LU5W3020L,1.0,1.598259
1169,2019-10-02,40,2,10,Barking,high_demand_products,M080B,1.0,1.0403905
1170,2019-10-02,40,2,10,Barking,high_demand_products,M080D,1.0,1.1144437
1171,2019-10-02,40,2,10,Barking,high_demand_products,PETRO-CANADASUPREMESYNTHETIC5W,1.0,1.0435846
1172,2019-10-02,40,2,10,Barking,high_demand_products,POD20REFILL,4.0,1.8766794
1173,2019-10-02,40,2,10,Barking,low_demand_products,PXL2C30,1.0,1.4793866
1174,2019-10-02,40,2,10,Barking,high_demand_products,SOL0065L,4.0,3.9118032
1175,2019-10-02,40,2,10,Barking,high_demand_products,SWASH25,3.0,3.1240492
1176,2019-10-02,40,2,10,Barking,high_demand_products,TFR205,1.0,0.97777826
1177,2019-10-02,40,2,10,Barking,high_demand_products,WD40,1.0,1.7524738
1178,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,ADBLUE18,4.0,2.7259688
1179,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,BPUMP,2.0,2.124005
1180,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,COLLECTEMPTY,1.0,2.2097564
1181,2019-10-02,40,2,10,Waltham Abbey,low_demand_products,DRUMTOOL,1.0,1.2611489
1182,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,EMPTY25L,2.0,3.2313268
1183,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,EP2-50,1.0,1.5213888
1184,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,EP2CART12,1.0,1.4730743
1185,2019-10-02,40,2,10,Waltham Abbey,low_demand_products,FUNNEL9INFLEX,1.0,1.4997169
1186,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,GD,4.0,3.371858
1187,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,LHISO46205L,2.0,1.4056356
1188,2019-10-02,40,2,10,Waltham Abbey,high_demand_products,LLFS262820,2.0,1.9500289
1189,2019-10-03,40,3,10,Barking,high_demand_products,ADBLUE10L,3.0,1.9768089
1190,2019-10-03,40,3,10,Barking,high_demand_products,ADBLUE18,2.0,1.4939888
1191,2019-10-03,40,3,10,Barking,high_demand_products,GD20REFILL,1.0,1.763391
1192,2019-10-03,40,3,10,Barking,high_demand_products,H006S795,1.0,1.205211
1193,2019-10-03,40,3,10,Barking,high_demand_products,LHISO46205L,1.0,1.5442303
1194,2019-10-04,40,4,10,Barking,high_demand_products,54106,3.0,3.2950032
1195,2019-10-04,40,4,10,Barking,high_demand_products,110862,2.0,1.7719511
1196,2019-10-04,40,4,10,Barking,high_demand_products,152438,1.0,2.1488833
1197,2019-10-04,40,4,10,Barking,high_demand_products,152439,1.0,1.9389423
1198,2019-10-04,40,4,10,Barking,low_demand_products,152503,5.0,1.9854724
1199,2019-10-04,40,4,10,Barking,high_demand_products,152601,1.0,2.3024092
1200,2019-10-04,40,4,10,Barking,high_demand_products,157104,1.0,1.1005894
1201,2019-10-04,40,4,10,Barking,high_demand_products,158485,1.0,1.5715433
1202,2019-10-04,40,4,10,Barking,low_demand_products,166220,1.0,1.0834019
1203,2019-10-04,40,4,10,Barking,high_demand_products,166252,1.0,1.8051757
1204,2019-10-04,40,4,10,Barking,high_demand_products,166277,2.0,2.9464178
1205,2019-10-04,40,4,10,Barking,high_demand_products,A006D,3.0,3.020805
1206,2019-10-04,40,4,10,Barking,high_demand_products,ADBLUE1000,1.0,1.1163034
1207,2019-10-04,40,4,10,Barking,high_demand_products,ADBLUE18,2.0,2.8098264
1208,2019-10-04,40,4,10,Barking,high_demand_products,ADBLUE200,2.0,2.4993412
1209,2019-10-04,40,4,10,Barking,high_demand_products,ADBLUE9531000IBC,2.0,2.0402448
1210,2019-10-04,40,4,10,Barking,low_demand_products,ADGFK4M,1.0,1.5952673
1211,2019-10-04,40,4,10,Barking,high_demand_products,AF20,2.0,3.0730286
1212,2019-10-04,40,4,10,Barking,high_demand_products,AFLONGLIFE25,1.0,1.6354902
1213,2019-10-04,40,4,10,Barking,high_demand_products,BPUMP,2.0,2.0850952
1214,2019-10-04,40,4,10,Barking,high_demand_products,BPUMPROT,2.0,1.4226702
1215,2019-10-04,40,4,10,Barking,high_demand_products,BPUMPSYP,1.0,1.2436736
1216,2019-10-04,40,4,10,Barking,high_demand_products,BRAKECLN,4.0,2.0280166
1217,2019-10-04,40,4,10,Barking,low_demand_products,CLASSIC14,1.0,1.8374093
1218,2019-10-04,40,4,10,Barking,high_demand_products,COLLECTEMPTY,8.0,6.4960856
1219,2019-10-04,40,4,10,Barking,high_demand_products,DELIVERY,4.0,3.8265278
1220,2019-10-04,40,4,10,Barking,high_demand_products,DELIVERY1,2.0,1.7755753
1221,2019-10-04,40,4,10,Barking,high_demand_products,DELIVERYCHARGE2,1.0,1.0699717
1222,2019-10-04,40,4,10,Barking,high_demand_products,EMPTY205L,8.0,5.5450487
1223,2019-10-04,40,4,10,Barking,high_demand_products,EMPTY25L,3.0,3.3260634
1224,2019-10-04,40,4,10,Barking,high_demand_products,EP2-1KG,2.0,3.1285865
1225,2019-10-04,40,4,10,Barking,high_demand_products,EP2CART,10.0,10.1898
1226,2019-10-04,40,4,10,Barking,high_demand_products,FUNNELSMALL,2.0,2.13864
1227,2019-10-04,40,4,10,Barking,high_demand_products,G006S795,3.0,1.9304868
1228,2019-10-04,40,4,10,Barking,high_demand_products,GD,39.0,32.737076
1229,2019-10-04,40,4,10,Barking,high_demand_products,GSL20DTI,3.0,1.725169
1230,2019-10-04,40,4,10,Barking,high_demand_products,H006S795,2.0,3.5127876
1231,2019-10-04,40,4,10,Barking,high_demand_products,H008S795,3.0,2.0012176
1232,2019-10-04,40,4,10,Barking,high_demand_products,H017B,1.0,1.0268257
1233,2019-10-04,40,4,10,Barking,high_demand_products,IBCD,2.0,2.128976
1234,2019-10-04,40,4,10,Barking,high_demand_products,IBCR,2.0,1.9703597
1235,2019-10-04,40,4,10,Barking,high_demand_products,JIZERBIO5LITRE,4.0,2.8634229
1236,2019-10-04,40,4,10,Barking,high_demand_products,JIZERDEGREASER,1.0,2.0758605
1237,2019-10-04,40,4,10,Barking,high_demand_products,LAATF20,1.0,1.5487226
1238,2019-10-04,40,4,10,Barking,high_demand_products,LHISO46205L,1.0,1.3228787
1239,2019-10-04,40,4,10,Barking,high_demand_products,LHISO4620L,4.0,2.400731
1240,2019-10-04,40,4,10,Barking,high_demand_products,LHISO681L,5.0,2.6121128
1241,2019-10-04,40,4,10,Barking,high_demand_products,LITHCOMPCART,4.0,1.607104
1242,2019-10-04,40,4,10,Barking,high_demand_products,LL10W40EE9205,1.0,1.3839073
1243,2019-10-04,40,4,10,Barking,low_demand_products,LLFS263120L,1.0,1.6088662
1244,2019-10-04,40,4,10,Barking,high_demand_products,LLFS464720,2.0,1.7766126
1245,2019-10-04,40,4,10,Barking,low_demand_products,LLGENERALPEP2,1.0,1.2710577
1246,2019-10-04,40,4,10,Barking,high_demand_products,LLGO8090520L,1.0,1.4802568
1247,2019-10-04,40,4,10,Barking,high_demand_products,LLISO6820L,2.0,2.0728946
1248,2019-10-04,40,4,10,Barking,high_demand_products,LM15W40E720L,4.0,3.5915565
1249,2019-10-04,40,4,10,Barking,high_demand_products,LU5W3020L,4.0,6.027225
1250,2019-10-04,40,4,10,Barking,low_demand_products,M0804X5,1.0,1.4199318
1251,2019-10-04,40,4,10,Barking,high_demand_products,M080D,3.0,2.3162076
1252,2019-10-04,40,4,10,Barking,high_demand_products,M086D,1.0,1.3247045
1253,2019-10-04,40,4,10,Barking,low_demand_products,PCM00220L,2.0,1.5440588
1254,2019-10-04,40,4,10,Barking,high_demand_products,PETRO-CANADASUPREMESYNTHETIC5W,1.0,1.0435988
1255,2019-10-04,40,4,10,Barking,high_demand_products,SCAFF25,1.0,1.8873105
1256,2019-10-04,40,4,10,Barking,high_demand_products,SOL0065L,2.0,2.394439
1257,2019-10-04,40,4,10,Barking,high_demand_products,WATER,1.0,1.5983529
1258,2019-10-04,40,4,10,Barking,low_demand_products,Z005K13P,2.0,1.6792104
1259,2019-10-04,40,4,10,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,1.0,1.0878204
1260,2019-10-04,40,4,10,Waltham Abbey,high_demand_products,COLLECTEMPTY,1.0,5.1039143
1261,2019-10-04,40,4,10,Waltham Abbey,high_demand_products,EP2CART,5.0,1.9776586
1262,2019-10-04,40,4,10,Waltham Abbey,high_demand_products,GD,4.0,6.0221586
1263,2019-10-04,40,4,10,Waltham Abbey,high_demand_products,GD20,3.0,3.4249675
1264,2019-10-07,41,7,10,Barking,high_demand_products,148647,1.0,1.6728137
1265,2019-10-07,41,7,10,Barking,high_demand_products,151261,1.0,1.5036333
1266,2019-10-07,41,7,10,Barking,high_demand_products,152321,1.0,1.88224
1267,2019-10-07,41,7,10,Barking,high_demand_products,152438,2.0,3.4248347
1268,2019-10-07,41,7,10,Barking,low_demand_products,153451,1.0,2.4678388
1269,2019-10-07,41,7,10,Barking,low_demand_products,156357,1.0,1.2629071
1270,2019-10-07,41,7,10,Barking,low_demand_products,156672,2.0,2.765954
1271,2019-10-07,41,7,10,Barking,high_demand_products,158485,3.0,1.8747861
1272,2019-10-07,41,7,10,Barking,high_demand_products,166224,2.0,4.1998863
1273,2019-10-07,41,7,10,Barking,high_demand_products,166252,1.0,1.7811217
1274,2019-10-07,41,7,10,Barking,high_demand_products,166277,1.0,1.9800922
1275,2019-10-07,41,7,10,Barking,high_demand_products,198713,1.0,1.3915892
1276,2019-10-07,41,7,10,Barking,high_demand_products,ADBLUE18,6.0,8.331911
1277,2019-10-07,41,7,10,Barking,high_demand_products,ADBLUE200,2.0,2.4761803
1278,2019-10-07,41,7,10,Barking,low_demand_products,AGRICHAIN1L,1.0,1.7169156
1279,2019-10-07,41,7,10,Barking,low_demand_products,AGRICHAIN5L,1.0,1.3365737
1280,2019-10-07,41,7,10,Barking,high_demand_products,ANTI5050,3.0,2.9802706
1281,2019-10-07,41,7,10,Barking,high_demand_products,BPUMPSYP,1.0,1.2253531
1282,2019-10-07,41,7,10,Barking,high_demand_products,COLLECTEMPTY,13.0,6.694974
1283,2019-10-07,41,7,10,Barking,high_demand_products,DELIVERY,5.0,4.9405227
1284,2019-10-07,41,7,10,Barking,high_demand_products,DELIVERY1,4.0,3.6344976
1285,2019-10-07,41,7,10,Barking,high_demand_products,DELIVERYCHARGE2,2.0,1.8178821
1286,2019-10-07,41,7,10,Barking,high_demand_products,EMPTY25L,2.0,3.3788886
1287,2019-10-07,41,7,10,Barking,high_demand_products,EP2CART,5.0,3.45586
1288,2019-10-07,41,7,10,Barking,high_demand_products,G006S795,1.0,1.5822726
1289,2019-10-07,41,7,10,Barking,high_demand_products,GD,40.0,41.379017
1290,2019-10-07,41,7,10,Barking,high_demand_products,GD20,2.0,3.1995518
1291,2019-10-07,41,7,10,Barking,high_demand_products,GD20REFILL,2.0,2.0562816
1292,2019-10-07,41,7,10,Barking,high_demand_products,GGUNSTD,3.0,1.9088048
1293,2019-10-07,41,7,10,Barking,high_demand_products,GRANULES,1.0,2.855824
1294,2019-10-07,41,7,10,Barking,high_demand_products,H008S795,1.0,1.25163
